4780
5535	地球	3
5601	地盘	4
204	地质	2
2122	地铁	6
1342	地震	75
2289	地震局	35
1458	场所	2
1635	场景	6
3728	场面	10
1114	坏人	9
3534	坐下	47
3837	坐在	4
1867	坚决	4
1406	坚定	2
1605	坚强	2
1075	坚持	2
1409	坠下	2
328	坠楼	4
3216	坡子	2
866	坡索	2
401	垃圾	5
3602	垃圾场	2
4867	垃圾桶	2
797	埋没	2
5348	城事	2
4444	城南	3
4669	城市	43
4259	城栋	4
3383	城管	34
1514	城镇	2
108	基地	4
2213	基本	4
2740	基金会	2
3847	堆垛	5
3377	堪忧	2
2253	報道	2
5560	塑料	18
3560	塑料袋	10
2492	塘沽	274
2703	填写	3
4714	境内	2
1926	士兵	5
5421	壮烈牺牲	5
3855	声称	2
2552	声音	5
5118	壶口	13
3990	壶口瀑布	13
1784	处于	2
94	处查	2
800	处理	49
2659	处理事件	2
1370	处理厂	3
879	处级	4
1104	处罚	18
418	夏天	7
2473	夏末	2
1903	夏沫大	2
5504	夕阳	2
365	外出	10
678	外国	4
5177	外国人	191
669	外地	9
177	外地人	383
5570	外星人	2
3294	外环线	4
2064	外省	4
3481	外面	99
2633	多个	360
4222	多久	3
2618	多么	5
2612	多人	40
1706	多分	7
1433	多名	4
1566	多地	2
2029	多多	6
2091	多宝	9
1797	多少	187
1772	多岁	180
1888	多年	4
1936	多彩	2
787	多数	8
1400	多次	4
517	多网	2
1367	多美滋	10
5431	多辆	2
2777	夜晚	9
4016	夜航	2
3441	夜间	5
5060	大中华	2
547	大事	14
546	大于	4
539	大亨	3
537	大人	484
556	大仙	2
619	大众	7
593	大侠	3
876	大全	3
4413	大出血	4
727	大到	2
3375	大千世界	2
1883	大半夜	5
756	大厅	3
751	大厦	2
767	大叔	3
998	大同	2
5276	大同县	2
5390	大同市	3
1037	大唐	6
935	大地	2
956	大坝	2
914	大型	2
1198	大大	9
1200	大夫	10
1195	大头	2
1210	大奔	2
1124	大学	19
4129	大学生	3
1009	大宝	3
1490	大客车	4
1092	大家	571
1351	大小	3
2129	大小事	2
5609	大巴车	4
1478	大悦	9
1606	大明	3
2540	大暴雨	9
1885	大树	2
1893	大桥	3
1913	大概	13
4419	大润发	8
73	大渡口	2
2019	大漠	2
2243	大火	5
2142	大爷	5
2177	大王	2
2448	大理	2
2165	大白兔	3
3405	大盘鸡	19
2398	大省	21
5315	大米	4
3016	大致	3
3324	大街	5
104	大街小巷	14
2630	大西北	23
480	大规模	6
3434	大连	5
307	大连市	4
3659	大道	3
4009	大部分	5
3633	大都	2
3681	大量	9
3746	大队	5
3758	大陆	4
3755	大院	2
2277	大院里	48
3732	大雨	2
1246	大面积	12
4015	大风	2
262	大鸡村	2
191	天下	12
4114	天下奇闻	2
230	天使	8
1102	天卷	234
1329	天后	2
1338	天呐	2
2046	天地	2
1290	天坛	4
807	天堂	11
837	天天	5
961	天心	2
1872	天恩	3
1780	天才	2
4658	天桥区	2
1680	天气	3
3451	天气炎热	2
1675	天水	2
633	天水市	2
1721	天津	274
2428	天津人	6
1710	天津市	14
1006	天津港	9
4805	天涯	4
2601	天灾	5
4086	天灾人祸	5
2638	天然	6
1499	天然气	4
2571	天王	2
2789	天理	3
231	天理何在	3
2731	天真	2
1465	天空	8
2526	太久	3
1401	太伏	40
4716	太伏镇	26
2787	太低	2
153	太原	24
2607	太原市	5
4184	太和县	21
444	太多	3
441	太太	4
520	太子	3
3869	太平	2
5002	太平镇	3
674	太忙	2
2126	太惨	2
5303	太漂亮	10
1511	太牛	19
1880	太穷	6
3154	太阳	12
2317	夫妇	3
5179	央视	28
2054	失主	9
2297	失去	14
225	失散	5
321	失望	2
343	失查	4
709	失火	36
1027	失眠	3
4277	失职	2
4272	失联	30
457	失血过多	8
4849	失踪	23
2330	头上	12
1817	头发	2
1558	头套	2
3564	头家全	3
1252	头晕	5
1316	头条	12
3147	头条新闻	3
4134	夷为平地	2
2031	奇国	2
1507	奇妙	2
1188	奇怪	2
5611	奇葩	5
166	奋斗	22
64	奏耐	2
4640	奔走相告	3
5597	奔跑	4
4611	奔驰	23
2843	奖得主	4
14	奥运	2
371	奥运会	2
1	奥迪	2
4676	女人	40
1771	女侠	3
5169	女儿	70
5489	女士	2
5574	女娃	2
5626	女子	46
5634	女孩	19
5317	女尼	4
3070	女性	9
3850	女王	7
3596	女生	6
4156	女神	7
1968	女装	4
990	奴才	3
4063	奶奶	5
5569	奶粉	10
5078	奸时	2
983	奸者	2
3983	她们	6
3404	她家	3
3393	好久	2
3350	好人	5
3664	好像	16
5232	好几	65
771	好几个	4
2609	好几支	2
3620	好友	9
3810	好吃	2
1530	好处	2
4045	好多	10
4058	好奇	2
4047	好好	11
3075	好孩子	20
4163	好心	6
4371	好惨	2
2048	好意思	2
4484	好查	2
4673	好样	2
1924	好消息	4
631	好运	3
5377	如下	3
367	如不交	2
5409	如今	6
5432	如何	8
4897	如实	3
3688	如果	100
4232	如此	13
772	妄图	2
2190	妇女	5
232	妇幼保健	181
4500	妈咪	4
4705	妈妈	95
2855	妈贵	2
3198	妖精	2
836	妙龄	2
1084	妞妞	3
2210	妩媚	2
188	妮妮	4
300	妮子	2
3788	妹儿	6
2116	妹妹	36
4250	妹子	2
5391	始终	3
4308	姐妹	6
4300	姐姐	14
2001	姑娘	10
4199	姓名	68
302	委办	2
10	委员	2
4743	姗姗	3
4514	姿势	2
3129	威力	6
881	威胁	8
4781	娃交	2
5072	娃儿	4
5209	娃哈	2
749	娃哈哈	63
5301	娃娃	15
3769	娜娜	2
5326	娟子	2
4538	娱乐	8
5180	娱乐业	3
4790	婆婆	7
1206	婚礼	5
1824	婚纱	2
2267	婴儿	10
1254	婷婷	4
112	媒体	36
4859	嫖客	21
234	子墨	2
600	子孙后代	2
128	子弹	4
2313	孕妇	4
5062	存在	15
2920	存放	3
5616	孙子	3
1945	孙颖涛	2
3454	孝为	2
2322	孝感市	3
585	季节	2
4439	孤儿院	6
409	孤家子	3
5454	孤独	6
1519	学习	3
1554	学会	2
2769	学全	3
2835	学历	10
3507	学子	6
199	学校	562
1120	学生	85
1288	学生会	2
1822	学生家长	9
5410	学院	4
5441	学霸	3
4065	孩子	1247
4543	孩查	2
5379	孩童	3
1556	宁可	3
5274	宁夏	2
776	宁愿	4
1946	宁波	25
5408	宁继春	6
3422	它们	2
2560	宇宙	4
4005	守护	23
4039	守护人	4
2723	守查	3
2509	安乐	2
2518	安乡	2
1686	安倍	3
1724	安全	30
2436	安全带	2
1589	安利	41
1493	安吉	3
2078	安好	4
2030	安宁	2
2027	安安	2
1899	安岳	15
3948	安岳县	2
1798	安庆	2
1801	安康	4
1850	安徽	22
2311	安徽省	63
1833	安心	5
969	安息	15
898	安抚	2
945	安排	2
4683	安查	2
5266	安臣	2
4291	安阳	5
3767	安阳市	10
4313	安静	2
4833	安顺	2
4661	安龙	2
1046	宋丽	6
4168	宋晓军	6
3153	完全	5
3033	完后	2
5048	完整	2
4959	完美	3
255	官兵	4
338	官博	2
31	官员	40
178	官场	2
2399	官官相护	2
2185	官方	22
60	定兴	2
667	定制	2
616	定州	2
3961	定西	4
3791	宜昌	3
1859	宝安	12
830	宝安区	5
5477	宝宝	203
984	宝查	5
5493	宝贝	21
5498	宝贵	11
4739	宝马	5
722	实在	5
3979	实情	4
2349	实现	2
3398	实话	6
3585	实际	5
5236	实际上	3
4158	实验	210
845	宠物	4
216	宠物市场	2
985	审结	10
3053	客户	2
1807	客车	6
1950	宣城	2
3775	宣城市	2
3418	宣布	22
4312	室外	3
5372	宫殿	3
3838	害人	2
5302	害怕	3
5061	害死	2
5259	家中	37
5284	家乐	4
5269	家乡	7
5237	家人	150
5227	家住	5
4623	家全	7
4887	家园	24
4488	家居	2
4493	家属	19
4540	家庭	9
4103	家族	3
4196	家有	7
3402	家电	13
2870	家禽	12
1776	家里	558
1989	家长	318
433	家门	8
5319	家门口	71
4785	容易	4
1681	宾馆	16
222	寂寞	3
223	寂寥	2
325	寄生	2
3836	寄生虫	9
3355	寄给	4
3009	密集	2
702	富宁县	3
1025	富强	2
4135	富锦	3
4464	寒心	9
2885	寒窗	2
1487	寒风	2
3762	寸草不生	11
1180	对不起	7
5146	对于	9
4546	对岁	6
2813	对得起	5
3981	对战	3
3570	对此	23
2139	对话	2
1984	对面	8
3598	寻人	32
955	寻人启事	939
5522	寻找	9
2337	寻求	11
4799	寻物	2
140	导师	3
2295	导演	14
4121	导致	44
3125	封岁	4
5532	封杀	2
1015	封路	5
475	封道	16
2724	封锁	26
5373	封锁消息	26
3029	将会	2
883	将领	3
2944	尊严	3
4701	尊敬	2
688	尊者	2
1334	尊重	5
5214	小不点	2
3529	小事	5
3528	小人	4
3473	小伙	2
2846	小伙伴	14
1472	小保姆	8
3582	小偷	9
3539	小全	3
3638	小区	1041
3627	小华	2
4838	小可爱	3
3772	小吃	3
3825	小城	2
1053	小天使	5
3903	小女	9
733	小女孩	632
3944	小妖	2
3940	小妞	3
3927	小姐	36
4006	小子	2
3996	小学	221
880	小学生	14
5043	小学老师	3
3994	小孩	798
3389	小孩子	7
4033	小宝	3
5248	小宝宝	2
3322	小宝贝	7
4141	小小	14
4180	小强	2
4197	小心	10
4406	小报	2
4440	小时	95
1160	小时候	2
736	小星星	2
3354	小朋友	36
4518	小查	2
4644	小栈	2
4649	小树	2
4589	小楼	2
3639	小混混	23
1929	小燕子	2
5063	小牙	2
5082	小狗	10
236	小王子	2
5508	小男孩	454
5235	小白	3
3326	小白菜	2
5465	小窝	4
5451	小站	2
5517	小米	3
5571	小编	5
3691	小胖	2
175	小花	2
134	小莉	2
358	小西	3
635	小视频	4
639	小车	11
833	小辣椒	3
1804	小道消息	2
1031	小雨	5
971	小青	2
2423	小鬼子	4
1274	小鱼	3
1382	小鸡	4
2801	小黑	2
2104	少女	2
1785	少年	8
937	少捐	11
5598	少见	16
3270	尘埃	2
1698	尚赫	2
4171	尤其	34
5531	就别	3
3268	就是	107
3751	就算	2
2076	就职	3
5168	就行了	2
1708	就要	34
1623	就让	2
1602	就读	2
3992	尸体	33
4385	尹克伦	2
2887	尼姑	3
4677	尼玛	2
5344	尽头	2
5618	尽快	2
4071	尽管	2
2194	尽量	19
4753	尽量减少	4
2087	尽量少	2
3336	屁股	2
3668	屁颠	4
980	居士	3
1509	居民	20
1069	居民区	4
182	居民小区	2
1481	居民楼	3
2861	居然	18
4321	屈原	2
5518	屋刀	14
5116	屋子	18
2823	屋里	3
2465	屏蔽	2
3952	展现	9
406	属于	4
1218	属实	8
2039	山上	2
2038	山东	19
1263	山东省	18
2089	山体	2
2523	山塘	39
319	山村	4
540	山水	11
602	山洪	2
4646	山西	40
1060	山西省	38
4828	山路	3
5003	山里	5
4092	岁数	18
4179	岁月	2
4128	峨眉山	2
1307	崔雯惠	2
446	巡视组	2
4757	工业	2
4777	工人	47
4794	工作	13
2471	工作人员	48
4346	工作室	7
5059	工具	2
5007	工厂	27
3910	工程	14
2092	工贸	2
2081	工资	3
346	左右	141
2867	巧巧	2
4185	巨野	2
4443	巩增恒	2
5054	差点	3
5131	己作	6
4225	己播	110
3724	已全	2
3871	已到	3
4214	已婚	2
4550	已成	2
4358	已有	8
4369	已查	4
1086	已禁	5
5322	已經	2
5446	已经	326
3385	已解	2
489	已达	2
1739	巴宝莉	4
1321	巴黎	4
1876	巷道	2
3720	市侩	21
3230	市区	3
3412	市场	15
5492	市委书记	10
5261	市民	14
462	市里	5
671	市长	2
3521	布依族	3
4635	布署	11
3918	师傅	3
3587	师大	3
3613	师姐	2
497	师范	2
1058	希望	168
5536	希芸	2
4091	带回	2
3601	带孩	2
4826	带有	3
4808	带来	5
1997	带走	4
311	带路	10
3463	帮人	2
4708	帮到	2
4725	帮助	14
4349	帮哈忙	2
4545	帮帮	9
1121	帮帮忙	95
4531	帮忙	1086
2429	帮转	45
386	常州	6
3703	常州市	6
3010	常德	11
4524	常德市	2
5448	常有	2
4795	常熟	3
5163	干什么	3
2168	干净	33
2454	干嘛	7
1374	干翻	2
4925	干部	5
587	平凉市	2
391	平南	9
375	平台	3
577	平坝	8
6	平安	23
248	平常	2
261	平平	5
930	平平安安	5
2785	平方	6
2797	平时	14
2435	平淡	2
4892	平米	4
3444	平阴	2
3667	平陌	2
3413	平静	3
2586	平顶山	2
5144	年月日	126
5029	年月日时	2
1803	年纪	4
3469	年纪轻轻	3
3956	年轻	6
2017	年轻人	4
2127	年轻化	2
2914	年青	9
3282	年龄	68
1138	并且	8
571	并存	4
3124	并重	4
2899	并非	3
176	幸亏	4
884	幸好	38
2741	幸福	35
2991	幸运	4
1813	幻想	3
2792	幼儿园	52
5620	幽幽	2
3799	幽默	2
659	广东	28
1447	广东省	7
905	广告	4
1030	广场	8
1115	广大	40
1187	广安	3
1289	广州	30
4626	广州市	2
1572	广播	2
2007	广深	3
3277	广西	56
3820	广西南宁	13
2063	广西壮族自治区	2
1705	广西省	11
5520	庄边	4
605	庆祝	2
1664	床炸	68
918	应对	2
2059	应急	2
2660	应用	2
3095	应该	40
4851	废墟	5
3684	废料	12
3058	废物	2
4401	度过	2
4767	廊坊市	3
12	廣州	2
4373	延安	2
3727	延津	2
3859	建材	2
4099	建水	2
544	建水县	5
3344	建筑	3
1049	建筑面积	2
2665	建议	5
2668	建设	18
4289	建设银行	6
1882	开了花	2
803	开会	180
661	开县	5
780	开发区	23
535	开国	3
1395	开始	58
72	开展	2
117	开征	2
125	开心	8
2832	开战	5
2622	开枪	4
1947	开盘	2
1868	开着	3
1702	开箱	4
3642	开车	16
3658	开远	7
3236	开门	4
211	开门见山	3
3333	开阔	3
350	开阳县	2
163	弄垮	3
3666	引发	10
3004	引爆	5
4977	引起	44
1080	弘翼	2
3740	弟妹们	2
240	弟弟	4
1192	张三	2
645	张子	2
4122	张宏宇	2
470	张开	4
2299	张慧	53
5120	张晓磊	2
2262	张晗	3
4821	张海燕	2
3851	张艳	7
3894	张芸	2
18	张鑫宇	4
4822	张静杰求	2
4532	张馨予	2
911	强为	2
938	强于	2
549	强大	5
106	强奸	16
242	强度	2
2579	强拆	34
1949	强烈	5
852	强烈呼吁	68
5316	强烈要求	12
3677	强行	12
4695	当今社会	2
1811	当众	2
1821	当作	2
2476	当兵	2
2327	当前	31
2164	当地	80
5220	当地政府	23
2161	当场	34
2830	当天	4
2759	当官	4
2524	当年	2
2584	当心	2
171	当时	12
93	当查	3
1584	当然	4
774	当着	3
2278	录制	3
2222	录取	6
623	形象	3
2014	彩妆	2
5032	彩虹	3
4182	彭传彬	2
5278	影响	25
5299	影子	3
1895	影视	3
1257	彼岸花	2
732	往右	2
949	往金凤	2
1795	待定	2
2913	很多	83
1537	很少	2
3980	很着急	6
3841	很穷	5
2672	律师	5
3777	徐俊	7
3185	徐州	5
3085	徐徐	2
5270	徐海	8
3962	得到	42
3381	得意	3
5507	得知	23
1020	徘徊	2
1492	御园	2
3697	循环	3
1070	微信	31
4732	微信里	4
209	微博	48
1972	微博上	6
2196	微博去	2
4396	微博小窝	2
933	微博看	2
4651	微博说	2
511	微小	3
410	微店	2
3637	微微一笑	4
2248	微整	2
2634	微爆光	2
1977	微笑	19
3624	微薄	3
4146	微言	2
3875	德吉	6
3783	德国	2
3937	德宏	2
4963	德牧	9
4522	心中	4
3018	心外科	2
5057	心安	5
5067	心寒	4
5247	心心	2
3210	心情	10
3500	心晴	3
2869	心梗	2
3946	心灵	3
829	心灵鸡汤	2
4108	心理	2
4132	心疼	6
4139	心痛	7
1896	心碎	2
3737	心系	3
1900	心肌梗塞	2
1761	心肝	9
1828	心脏	7
1399	心脏病	21
4909	心血管病	5
1546	心请	2
2582	心酸	4
2558	心里	24
3042	必查	2
4195	必死无疑	2
3768	必然	3
1609	必胜	3
762	必要	3
2696	必须	14
926	忆往昔	2
3586	忍痛割爱	5
4034	志愿	2
3023	志愿者	16
3933	忧伤	4
71	快乐	21
742	快快	28
2024	快报	3
2860	快点	17
3069	快讯	5
4215	快递	3
4218	快速	3
4297	忻州市	3
3696	忽略	2
2197	怀里	2
2527	态度	4
2157	怎么	76
4153	怎么办	4
4541	怎么样	5
992	怎样	6
5357	怒怒	4
145	怒骂	5
1143	思密达	3
183	思思	2
213	思想	3
3345	急全	5
3433	急坏	2
1340	急死了	9
794	急诊	2
915	急转	2
597	急需	5
5085	性命	2
1728	性能	2
5565	性饥渴	21
2379	怪事	2
2370	怪人	2
1878	怪兽	2
1405	总代	8
1837	总医院	9
2234	总局	3
396	总是	8
452	总有	2
928	总算	2
4501	总裁	2
4265	总计	8
5558	总部	2
3779	总队	11
4632	恋爱	4
1259	恐怖	16
773	恐怖份子	3
3074	恐怖分子	2
1223	恐惧	2
1302	恐慌	9
3349	恩溪	4
4131	息县	3
2363	恰恰	3
1498	恳请	4
2265	恶人	2
2090	恶劣	15
1479	恶心	6
1304	恶性	17
968	恶毒	2
3888	悠久	2
5345	悠悠	2
1889	患得患失	2
3378	患有	2
1912	患者	7
1628	悦来	2
1249	悲伤	15
95	悲剧	4
326	悲哀	6
508	悲壮	2
2350	悲惨	2
1684	悲痛	3
2060	悲痛欲绝	2
3231	悼念	241
4198	情侣	3
2898	情况	44
196	情况汇报	3
4914	情感	5
3088	情报局	13
5385	情歌	2
5510	情深	3
4907	情绪	9
5155	情节	16
1172	情话	3
4336	惊呆	2
4284	惊喜	2
3781	惊恐	3
3742	惊慌	4
4650	惟楚	3
4580	惠济	4
828	惨剧	2
1802	惨案	12
1941	惨死	14
2138	惨烈	3
2208	惨状	2
3593	惨重	2
2642	惩罚	3
1146	想到	3
1800	想想	8
2844	想着	3
2939	想要	5
2947	想见	27
3059	想象	3
3099	想起	4
3192	想过	4
273	愉快	2
3120	意义	5
1422	意味着	3
3594	意外	10
5253	意外事件	13
4608	意思	4
165	意识	2
4525	感到	18
4466	感动	9
4551	感受	6
3759	感恩	2
3675	感染	173
2738	感觉	24
2543	感谢	8
1171	感谢费	10
5206	愤怒	15
62	愤青	7
2032	愿意	8
2853	慈善家	3
4555	慈溪	5
4688	慌乱	78
2761	慎重	2
823	慢慢	3
3708	懂得	5
4079	成为	50
3022	成全	2
3030	成冠	39
2895	成功	6
3158	成哥	2
4778	成绩	4
129	成都	23
387	成都地区	12
3360	成都市	14
324	成长	3
965	我们	489
640	我国	9
55	我姓	2
148	我家	16
316	我心	3
2851	我来	2
2831	我查	2
2156	我校	22
5449	我爱你	5
1890	我爸	4
3900	我能	7
4616	我要	4
3314	戒备	3
5407	或者	12
4988	或许	4
3150	战争	2
3995	战前	3
4056	战区	3
4061	战友	3
3566	战士	19
5519	战略	3
1527	截图	4
1346	截止	13
5095	截至	21
40	户外活动	3
3448	房主	2
3430	房产	2
3420	房价	4
3923	房子	11
4249	房屋	2
3906	所以	65
2953	所在	6
4999	所有	49
483	所有人	4
4974	所查	5
1018	所致	2
1173	所谓	14
167	所长	4
4881	手上	2
4928	手全	2
5305	手套	2
3298	手指	4
5093	手无寸铁	2
3116	手术	2
3117	手机	43
1260	手机号	32
3967	手机号码	607
581	手机用户	19
3739	手留	10
3047	手留余	3
1411	手脚	6
2159	手里	50
5006	才华	2
1494	才能	5
5473	扎西	2
1990	扑救	6
5051	扒皮	16
1110	打人	17
5065	打人者	2
1052	打伤	2
294	打击	4
180	打响	2
4119	打四黑	3
486	打工	3
686	打工者	35
1999	打广告	2
366	打开	30
2376	打手	3
2391	打折	2
5399	打抱不平	2
2233	打斗	3
2228	打断	5
2147	打架	5
2683	打死	200
1738	打点	4
492	打电话	14
1980	打算	21
4001	打败	3
3346	打鱼	2
4340	扣押	3
3438	执念	3
5577	执法	21
3155	执法人员	7
1150	执行	7
3480	扩散	1047
1520	扮演	2
3410	扶余	3
448	批准	2
533	批发	4
5244	找人	2
290	找到	39
1733	承受	4
986	承担	3
5594	承认	2
5599	承诺	2
4012	技巧	11
4303	技术	3
4569	抑郁	2
5022	抑郁症	6
3363	抓住	27
4568	抓捕	5
5193	抓狂	5
323	抓获	2
427	抓走	2
3854	投入	9
3021	投资	14
5631	抗美援朝	82
4235	抗議	2
4246	抗议	26
555	折断	9
4618	折腾	3
3565	抚顺市	5
2807	抛下	2
4904	抢人	2
5086	抢劫	2
3049	抢救	192
4599	抢救性	2
989	抢救无效	11
1955	抢走	50
4398	抢走了	3
2050	护肤	2
4390	报出	7
3376	报纸	2
2573	报警	17
1525	报道	67
5111	抬入	2
33	抱住	11
3311	抱全	10
1308	抱到	2
663	抱拳	2
586	抵制	38
80	抵御	2
2227	抵汉	5
4418	抽烟	2
3731	担当	12
3754	担心	22
3002	拆房	23
2073	拆迁	17
4470	拆迁办	5
3787	拆迁户	2
5471	拉上	2
4734	拉姆	2
4654	拉完	65
3440	拉美	2
2421	拉萨	5
504	拉萨市	5
1704	拍查	2
2134	拍照	7
2469	拐卖	8
4680	拐卖儿童	5
4630	拐走	1137
1185	拒绝	12
1504	拔出	2
2559	招办	2
2809	招商	3
1117	招牌	2
526	拜托	2
503	拜拜	7
5433	拥堵	2
2948	拥抱	2
3055	拥有	3
5242	拦下	17
4040	拦截	3
1616	拨打	15
2976	拯救	5
3780	拼命	2
2993	拿出	14
1333	拿走	344
5453	持刀	5
3471	持枪	4
3857	持续	4
2481	挂号	9
1871	挂掉	2
5090	挂面	4
1365	指南	5
712	指尖	2
2100	指挥	4
1920	指望	2
1585	指标	2
2640	指着	3
2933	指责	2
2286	按航	2
5281	挑战	2
4506	挖出	5
1431	挖掘机	2
3447	挖空	5
2625	挖走	4
2356	挚爱	2
4552	挤眼	3
4477	挽回	2
2066	捐款	6
2644	捐给	3
3222	捐赠	40
3131	损失	3
3080	损害	2
3545	捡拾	2
2891	捣蛋	2
3112	据传	2
3702	据外	2
4679	据悉	10
2907	据统计	8
5126	据说	22
3196	掀起	7
1692	掏出	17
4392	排全	2
4469	排名	17
2613	排行	2
1778	排行榜	2
3987	排除	5
5035	接下来	2
1445	接亲	2
2758	接到	10
2734	接力	11
2697	接受	8
2687	接口	3
3262	接电话	2
4445	接警	2
4294	接近	4
3579	控制	5
3235	推倒	26
3138	推广	2
5506	推搡	2
4784	推球	2
637	推销	10
4292	掩盖	10
545	掩盖真相	2
695	掩饰	2
4665	提交	2
4627	提供	5
5210	提出	2
5160	提刀	2
5151	提到	2
5149	提前	2
4178	提示	199
2456	提醒	16
4937	提高警惕	3
4779	插个	11
4036	揪心	2
2093	揭秘	3
3373	搜救	25
3738	搜索	5
3804	搜罗	2
4483	搞笑	11
964	搬运工	2
4600	搭理	10
590	搭配	2
2959	携带	4
4603	摇摆	3
1858	摊手	3
244	摘抄	2
3522	摧毁	4
1383	撇嘴	2
4731	撒泼	20
5371	撒药治	3
5330	撕碎	2
1787	撤职	3
4710	播出	28
4270	播放	2
187	操场	2
1670	操盘	4
2695	攀枝花市	3
4534	支付宝	20
2497	支持	4
2470	支援	3
2525	支沟	2
1939	收全	3
185	收到	11
2290	收旧	15
2943	改变	14
2597	放下	2
1674	放到	2
1528	放在	7
2094	放学	12
1952	放心	3
194	放火	3
5129	放肆	2
5564	放言	2
1337	政府	138
5495	政府部门	4
1963	政治	3
2661	政策	5
4824	故乡	2
4789	故事	10
2981	故意	2
1087	敌对势力	2
543	敏感	2
373	敏敏	2
2960	救人	2
2329	救助	8
3931	救命	17
4830	救护	2
2182	救护车	2
4886	救援	11
5429	救救	2
5505	救火	4
5573	救父	2
1620	教主	4
1590	教人	3
2191	教学	32
5064	教学楼	263
2342	教师	9
596	教查	2
4685	教育	84
4090	教育厅	11
3704	教育局	3
1378	教育部	12
4328	教训	4
4940	敢不敢	2
2172	敢于	2
5172	敢坐	2
5515	敢花	2
3568	散播	37
4602	敬意	4
4933	敬礼	3
4696	数以	35
5234	数千	2
4929	数名	2
5592	数字	8
1861	数学老师	2
3174	数据	7
2389	数量	3
2788	敲门	2
4647	整个	12
5298	整形	3
2967	整整	2
2876	整条	21
2112	文化	4
1737	文字	7
1748	文学	2
1427	文山	10
1103	文文	2
1175	文明	5
1196	文村	2
499	文石	2
274	文章	4
5290	文艺	2
4947	文豪	2
3374	斑白	3
1969	断定	2
1215	斯小禹	2
2667	新一代	3
4059	新乡	2
3874	新乡市	2
3122	新区	11
4245	新华社	2
5088	新天地	38
3891	新安县	2
4922	新政	4
4962	新旧	31
5353	新沂	4
1914	新沂市	2
3493	新河镇	5
3656	新浪	13
4298	新疆	12
920	新聞	2
1591	新街口	3
4187	新西兰	6
1508	新郑	2
45	新闻	173
23	新闻台	2
479	新闻媒体	3
2314	新闻报道	8
2040	新闻线索	4
1987	新闻网	4
2455	新闻记者	2
3771	新闻频道	2
3959	新鲜事	8
5467	方便	3
4453	方向	7
4582	方圆	14
4906	方式	3
867	方案	2
4094	方法	10
228	施暴	8
2154	旁边	70
413	旅游	14
3295	旅行	5
347	旋转	2
4504	旌瑞	2
763	旗袍	2
1012	无人	22
4069	无人机	2
1918	无人问津	2
442	无偿	3
393	无关	2
501	无力	2
70	无声	3
5484	无奇不有	2
46	无奈	15
276	无忧	2
2553	无悔	4
2563	无情	4
2541	无意	4
2720	无效	3
2722	无敌	7
2790	无查	2
2902	无法	15
1993	无畏	2
2049	无知	2
1194	无线通讯	2
4607	无缘	2
3989	无聊	2
3971	无能	2
4070	无良	5
3556	无视	15
3690	无言	2
3625	无论	4
3812	无辜	13
3397	无锡	20
1122	无锡市	2
3533	无限	2
705	既然	4
493	日全	3
301	日内瓦	2
515	日出	4
360	日前	5
63	日子	4
195	日常	3
2842	日放	12
2743	日月	16
2745	日期	4
2736	日本	19
2771	日本首相	2
3008	日本鬼子	2
1894	日点	3
1905	日照	4
1695	日系	5
3617	日记	2
4138	旧衣服	32
4032	旧金山湾	2
2655	早上	13
1815	早就	3
838	早晨	3
4516	时代	8
5307	时候	345
3843	时光	10
5389	时分	27
5117	时尚	11
3320	时报	2
1426	时装	2
1560	时许	3
1552	时评	3
1549	时说	3
2529	时速	69
2757	时间	27
4480	旺仔	162
731	旺仔全	5
4344	旺仔牛	5
5375	旺全	3
2704	昆明	3
3466	昆钢	2
1461	明天	25
1484	明媚	2
1711	明年	2
1348	明明	19
1350	明星	6
1343	明显	7
1392	明月	3
666	明白	13
680	明知	5
3132	易燃易爆	2
2565	星星	5
30	星期五	4
1384	星期六	3
1948	星期日	2
1668	星空	3
2341	映红	2
1391	春城	2
3580	春天	6
1355	春雨	2
2183	昨夜	4
2180	昨天	233
1393	昨天上午	16
3988	昨天下午	40
618	昨日	8
642	昨晚	15
5387	昭通市	3
1735	是不是	21
3082	是从	8
4261	是否	83
3828	是否是	2
2250	是因为	6
3442	昵称	5
3044	显示	12
1230	晋五菱	3
2935	晒出	2
1419	晒被子	3
723	晓晓	2
1248	晕倒	2
3366	晕过去	2
1420	晚上	23
2357	晚安	2
3241	晚报	5
1328	晚点	2
1134	晚睡	2
2863	晨曦	5
1996	普洱	2
3615	普通	10
654	普通群众	15
3882	普陀	2
2110	景区	2
1875	景园	9
333	晴天	3
3234	晴隆	7
996	晴隆县	4
4655	晶晶	3
4561	智慧	3
268	智能	2
4960	暂时	169
1361	暴出	2
1298	暴力	14
304	暴力事件	9
728	暴徒	4
2006	暴打	2
3991	暴雨	14
1762	曝光	11
1789	曝出	3
1253	曝料	5
4804	更加	3
5491	更多人	29
4536	更大	2
2146	曹娥	2
2748	曹娥江	2
4802	曾祺轩	2
4998	曾经	7
2647	最为	10
1441	最后	72
1957	最大	150
1973	最好	4
1808	最小	136
1904	最帅	10
734	最新	9
4941	最新消息	7
317	最爱	4
5320	最爱笑	2
525	最终	3
474	最美	6
3167	最让人	4
3492	最起码	3
5411	最近	69
4903	最高	31
4151	月亮	3
4161	月份	3
2974	月光	3
1312	有个	34
1281	有些	12
1291	有人	275
1239	有何	22
941	有假	2
123	有关	14
2035	有史以来	9
